claim_id,stage,product_scope,evidence_label,research_status,claim_text,claim_status,source_ids,source_locators,derivation_method,analysis_script_ref,exact_command,review_status,notes
"CLM-S3R2-005","3R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","SUPERSEDED","ENGINEERING_VALIDATION;POST_HOC_EXPLORATORY","The older Stage 3R route that treated Phase 2 manuscript table extraction as pending is superseded for current routing by Stage 8 Phase 2 result products; Stage 8 artifact input bootstrap and preregistration limits still govern manuscript use.","ACTIVE","SRC-S8P2-001;SRC-S8P2-002;SRC-S8P2-003;SRC-S3R2-001;SRC-S3R2-002;SRC-S3R2-003","local-sha256:9558a5edb27b1a45c7968bf04ee23abf764085598045d98f5a9ab651d743cbd7:paper_notes/PHASE2_RESULTS.md:L1-L133; local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES.csv:L1-L522; local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L1-L488; local-sha256:73ade353d433f46a5e8beaec51eb6e542abca16b5ece8f7aa7f9e0dd85d33263:paper_notes/RESEARCH_MODEL.md:L148-L156; local-sha256:cbc6fa703b65be98da371c8783f6fc92c7c6218464d85b584ee03bf5916e3c03:paper_notes/CLAIM_DEPENDENCY_MAP.md:L155-L168; local-sha256:27d9cf1bd352d08ca67b6678e47e2ac73ba70baf819848ef9c4a1c6a52905f64:paper_notes/EVIDENCE_GAPS.md:L675-L687","Compare prior Stage 3R pending route with Stage 8 product ledger and Stage 3R2 model/map","local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L1-L488","node paper_notes\\phase2_extract_results.mjs --root paper_notes\\stage8_phase2_origin_results_22a448be5d9829751badd341904e36ed582f091f --out paper_notes\\PHASE2_TABLES.csv","REVIEWED_STAGE3R2","Stage 3R2 does not re-extract or restate Phase 2 values"
"CLM-S3R2-006","3R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","CONFIRMATORY_RELATIVE_TO_LOCAL_PRE_RUN_PLAN","Current Stage 3R2 routing treats Phase 3 as implemented and n10 committed rows as the manuscript evidence route for delay and compliance claims; formal preregistration and exact workflow_dispatch inputs remain unresolved.","ACTIVE","SRC-S3R2-001;SRC-S3R2-002;SRC-S3R2-004;SRC-S4-004","local-sha256:73ade353d433f46a5e8beaec51eb6e542abca16b5ece8f7aa7f9e0dd85d33263:paper_notes/RESEARCH_MODEL.md:L157-L165; local-sha256:cbc6fa703b65be98da371c8783f6fc92c7c6218464d85b584ee03bf5916e3c03:paper_notes/CLAIM_DEPENDENCY_MAP.md:L156-L170; local-sha256:440aa36d3121a1fda187368957c4125f2e2ed6d8802c6d8509cbc5982f586fa4:paper_notes/STAGE3_R2_HANDOFF_20260617T153249Z.md:L18-L29; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_delay_accuracy.csv:L1-L5; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_ci.csv:L1-L5; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_paired.csv:L1-L9","Reconciled advisor Phase 3 requirement with dirty implementation-intent documentation and committed n10 result rows","NONE","NONE","REVIEWED_STAGE3R2","Do not use root-level Phase 3 runtime files as primary result evidence"
"CLM-S3R2-007","3R2","AUDIT_HISTORY","DIRECT","NOT_APPLICABLE","Stage 3R2 is a local claim-structure and ledger update only; it did not dispatch a workflow, execute an experiment, compute new effect sizes, run statistical tests, or independently re-extract Stage 6 or Stage 8 result values.","ACTIVE","SRC-S3R2-003;SRC-S3R2-004","local-sha256:27d9cf1bd352d08ca67b6678e47e2ac73ba70baf819848ef9c4a1c6a52905f64:paper_notes/EVIDENCE_GAPS.md:L669-L698; local-sha256:440aa36d3121a1fda187368957c4125f2e2ed6d8802c6d8509cbc5982f586fa4:paper_notes/STAGE3_R2_HANDOFF_20260617T153249Z.md:L5-L11","Direct Stage 3R2 handoff and gap boundary recording","NONE","NONE","VERIFIED_STAGE3R2","No new empirical finding is created by Stage 3R2"
"CLM-S3R2-008","3R2","AUDIT_HISTORY","UNRESOLVED","UNRESOLVED","Stage 3R2 leaves unresolved the original advisor-authored artifact and exact pivot timestamp, artifact ZIP byte identity, formal post-pivot preregistration, Stage 6 resampling limits, Stage 8 artifact input bootstrap and preregistration limits, root-level Phase 3 runtime identity, and dirty-doc numeric-source limits.","ACTIVE","SRC-S3R2-003;SRC-S3R2-004;SRC-S2R2-003;SRC-S6P1-007;SRC-S8P2-008","local-sha256:27d9cf1bd352d08ca67b6678e47e2ac73ba70baf819848ef9c4a1c6a52905f64:paper_notes/EVIDENCE_GAPS.md:L669-L698; local-sha256:440aa36d3121a1fda187368957c4125f2e2ed6d8802c6d8509cbc5982f586fa4:paper_notes/STAGE3_R2_HANDOFF_20260617T153249Z.md:L20-L29; local-sha256:c2501030b1eff061cdd6770b5444578d301fac98af911bee215eb2b94456605d:paper_notes/EVIDENCE_GAPS.md:L5-L27; local-sha256:7ae53b9b6ccd9ca547f49b596091c40745d6da3a072269d525195253b9016528:paper_notes/EVIDENCE_GAPS.md:L563-L580; local-sha256:50913325bdde5ea352f7ac1dd903d30850a41db8dde68bb70b15399804e734e9:paper_notes/EVIDENCE_GAPS.md:L637-L667","Direct unresolved-boundary consolidation","NONE","NONE","OPEN_STAGE3R2","Resolve before promoting broad confirmatory or artifact-identity claims"
"CLM-S4R2A-001","4R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","NOT_APPLICABLE","Stage 4R2 produced an updated architecture addendum, an R2 component diagram, an R2 data-flow diagram, a handoff, and GAP-039; earlier Stage 4 diagram files were not overwritten by this R2 pass.","ACTIVE","SRC-S4R2A-001;SRC-S4R2A-002;SRC-S4R2A-003;SRC-S4R2A-004;SRC-S4R2A-005","local-sha256:a9c7575fa7eab03b3148db31cb9f1f63ac66007babc995adfca27d8f64c61472:paper_notes/ARCHITECTURE_NOTES.md:L153-L284; local-sha256:686cb1cf647d8fa1dd53f82aaf4fe26ef157f262839d386916587fd9ad97934e:paper_notes/ARCHITECTURE_COMPONENT_DIAGRAM_R2_20260617T185133Z.mmd:L1-L100; local-sha256:b34d62b3e15e44bf6acdf163203a3c2717465c2fb00e5780abd3fcb2b57ae2a9:paper_notes/ARCHITECTURE_DATAFLOW_DIAGRAM_R2_20260617T185133Z.mmd:L1-L67; local-sha256:4ee238a741e8a4ca7fd02b582d7c3602f84b77b76c2a0963fee275c2dde9bd18:paper_notes/STAGE4_R2_ARCHITECTURE_HANDOFF_20260617T185133Z.md:L1-L53; local-sha256:f96e4ebf21253027e8aae01de1303a700052e7f83beaf45afe676c95c032d378:paper_notes/EVIDENCE_GAPS.md:L700-L731","Manual architecture evidence extraction from Stage3R2 bundle and committed source line anchors","NONE","Get-Content; rg --files; git log; git diff; Get-FileHash","VERIFIED_STAGE4R2","No experiment workflow or statistical analysis was performed"
"CLM-S4R2A-002","4R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","SUPERSEDED","POST_HOC_EXPLORATORY;ENGINEERING_VALIDATION","The older Stage 4 routing that treated Phase 1 final numeric extraction and Phase 2 manuscript table extraction as pending is superseded for current routing by Stage 6 Phase 1 and Stage 8 Phase 2 result products; their limitations still govern manuscript use.","ACTIVE","SRC-S4R2A-001;SRC-S3R2-001;SRC-S3R2-002;SRC-S6P1-001;SRC-S8P2-001","local-sha256:a9c7575fa7eab03b3148db31cb9f1f63ac66007babc995adfca27d8f64c61472:paper_notes/ARCHITECTURE_NOTES.md:L155-L163; local-sha256:73ade353d433f46a5e8beaec51eb6e542abca16b5ece8f7aa7f9e0dd85d33263:paper_notes/RESEARCH_MODEL.md:L147-L148; local-sha256:cbc6fa703b65be98da371c8783f6fc92c7c6218464d85b584ee03bf5916e3c03:paper_notes/CLAIM_DEPENDENCY_MAP.md:L154-L155; local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L1-L133; local-sha256:9558a5edb27b1a45c7968bf04ee23abf764085598045d98f5a9ab651d743cbd7:paper_notes/PHASE2_RESULTS.md:L1-L133","Reconciled older Stage 4 architecture routing against Stage3R2 model and Stage 6/Stage 8 products","NONE","NONE","REVIEWED_STAGE4R2","Supersession is routing only; Stage 4R2 does not restate Phase 1 or Phase 2 numeric values"
"CLM-S4R2A-003","4R2","MANUSCRIPT_EVIDENCE","DIRECT","ENGINEERING_VALIDATION","Phase 3 architecture includes response-delay learning, KG writeback, deadline-aware planning, slow lab profiles, taskDynamics, run_phase3_dynamics.ps1, phase3.yml, and analysis/phase3_dynamics.py.","ACTIVE","SRC-S4R2A-001;SRC-S4R2A-002;SRC-S4R2A-003","local-sha256:a9c7575fa7eab03b3148db31cb9f1f63ac66007babc995adfca27d8f64c61472:paper_notes/ARCHITECTURE_NOTES.md:L165-L220; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/illuminance_controller_agent_dynamics.asl:L1-L35; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/env/tools/DynamicsLearner.java:L15-L53; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:src/agt/lab_profiles.asl:L305-L345; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:config/run_config.json:L322-L365; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:build.gradle:L186-L220; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:run_phase3_dynamics.ps1:L1-L60; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:.github/workflows/phase3.yml:L6-L20; phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433:analysis/phase3_dynamics.py:L1-L55","Direct source-line trace from current phase3-process-dynamics commit","NONE","Get-Content -LiteralPath source files with line-range selection","VERIFIED_STAGE4R2","Implementation-source claim only; Phase 3 result values require committed n10 CSV rows"
"CLM-S4R2A-004","4R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","NOT_APPLICABLE","Stage 4R2 construct and experiment-routing tables connect the three advisor research constructs to code paths, current result sources, prior expectations, baselines, treatments, variables, controls, metrics, statistical methods, unexpected results, follow-up boundaries, and confirmatory or exploratory status.","ACTIVE","SRC-S4R2A-001;SRC-S2R2-001;SRC-S3R2-001;SRC-S6P1-001;SRC-S8P2-001","local-sha256:a9c7575fa7eab03b3148db31cb9f1f63ac66007babc995adfca27d8f64c61472:paper_notes/ARCHITECTURE_NOTES.md:L194-L210; local-sha256:dfaa0d69824f99afc55422f384899a9a9ab128a1a50aff9cd0266bbc0635b8e1:C:/Users/esrad/Downloads/advisor_notes_and_other_info.txt:L7-L24; local-sha256:73ade353d433f46a5e8beaec51eb6e542abca16b5ece8f7aa7f9e0dd85d33263:paper_notes/RESEARCH_MODEL.md:L155-L165; local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L1-L133; local-sha256:9558a5edb27b1a45c7968bf04ee23abf764085598045d98f5a9ab651d743cbd7:paper_notes/PHASE2_RESULTS.md:L1-L133; origin/results@0372ecd5864fa6555ebfce7d05e05d9aaab96994:phase3/27621106006-20260616-133306/analysis_out/phase3_compliance_paired.csv:L1-L9","Manual synthesis of architecture trace and Stage3R2 claim model","NONE","NONE","REVIEWED_STAGE4R2","The table is a routing artifact and not a primary numeric evidence table"
"CLM-S4R2A-005","4R2","AUDIT_HISTORY","DIRECT","NOT_APPLICABLE","Stage 4R2 did not dispatch a workflow, execute an experiment, compute a new result value, compute an effect size, or run a statistical test.","ACTIVE","SRC-S4R2A-004;SRC-S4R2A-005","local-sha256:4ee238a741e8a4ca7fd02b582d7c3602f84b77b76c2a0963fee275c2dde9bd18:paper_notes/STAGE4_R2_ARCHITECTURE_HANDOFF_20260617T185133Z.md:L5-L12; local-sha256:f96e4ebf21253027e8aae01de1303a700052e7f83beaf45afe676c95c032d378:paper_notes/EVIDENCE_GAPS.md:L700-L731","Direct handoff and gap-boundary recording","NONE","NONE","VERIFIED_STAGE4R2","Architecture/source-trace stage only"
"CLM-S4R2A-006","4R2","AUDIT_HISTORY","UNRESOLVED","UNRESOLVED","Stage 4R2 leaves unresolved the original advisor-authored artifact and exact pivot timestamp, artifact ZIP byte identity, formal post-pivot preregistration, Stage 6/Stage 8 resampling limits, Phase 3 exact workflow_dispatch inputs, root-level Phase 3 runtime identity, and dirty-doc numeric-source limits.","ACTIVE","SRC-S4R2A-004;SRC-S4R2A-005;SRC-S3R2-003;SRC-S3R2-004","local-sha256:4ee238a741e8a4ca7fd02b582d7c3602f84b77b76c2a0963fee275c2dde9bd18:paper_notes/STAGE4_R2_ARCHITECTURE_HANDOFF_20260617T185133Z.md:L20-L27; local-sha256:f96e4ebf21253027e8aae01de1303a700052e7f83beaf45afe676c95c032d378:paper_notes/EVIDENCE_GAPS.md:L700-L731; local-sha256:27d9cf1bd352d08ca67b6678e47e2ac73ba70baf819848ef9c4a1c6a52905f64:paper_notes/EVIDENCE_GAPS.md:L669-L698; local-sha256:440aa36d3121a1fda187368957c4125f2e2ed6d8802c6d8509cbc5982f586fa4:paper_notes/STAGE3_R2_HANDOFF_20260617T153249Z.md:L20-L29","Direct unresolved-boundary consolidation","NONE","NONE","OPEN_STAGE4R2","Resolve before promoting artifact-identity or formal-confirmatory claims"
"CLM-S5P1R2-001","5R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","NOT_APPLICABLE","Stage 5R2 appended a Phase 1 methods addendum to PHASE1_METHODS.md and reconciled Stage 5 methods with Stage 6 result routing, Stage3R2 claim routing, and Stage 4R2 architecture routing.","ACTIVE","SRC-S5P1R2-001;SRC-S3R2-001;SRC-S4R2A-001;SRC-S6P1-001","local-sha256:b68dfdf6341ccb3fbf72e2706a7cf8dd04560e9518d1f1509d4caeca4b2f3523:paper_notes/PHASE1_METHODS.md:L228-L336; local-sha256:73ade353d433f46a5e8beaec51eb6e542abca16b5ece8f7aa7f9e0dd85d33263:paper_notes/RESEARCH_MODEL.md:L153-L176; local-sha256:a9c7575fa7eab03b3148db31cb9f1f63ac66007babc995adfca27d8f64c61472:paper_notes/ARCHITECTURE_NOTES.md:L196-L210; local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L10-L18","Manual evidence extraction from the required Stage 5R2 bundle","NONE","Get-Content; Get-FileHash; git log; git show; git diff","VERIFIED_STAGE5R2","No workflow or experiment was executed"
"CLM-S5P1R2-002","5R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","SUPERSEDED","POST_HOC_EXPLORATORY","The Stage 5 methods note that final Phase 1 numeric row-level extraction was pending is superseded for current routing by Stage 6 Phase 1 result products; Phase 1 numeric values must cite Stage 6 row-level tables and extractor command.","ACTIVE","SRC-S5P1R2-001;SRC-S6P1-001;SRC-S6P1-002;SRC-S6P1-003","local-sha256:b68dfdf6341ccb3fbf72e2706a7cf8dd04560e9518d1f1509d4caeca4b2f3523:paper_notes/PHASE1_METHODS.md:L250-L260; local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L57-L58; local-sha256:368dc5acf4b6f9ed10d53df5a710178874ffa697cb38aef7a1d460c2a6909b2a:paper_notes/PHASE1_TABLES.csv:L1-L481; local-sha256:f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624:paper_notes/phase1_extract_tables.mjs:L1-L520","Routing reconciliation against Stage 6 products","local-sha256:f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624:paper_notes/phase1_extract_tables.mjs:L1-L520","node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv","REVIEWED_STAGE5R2","Supersession is routing only; Stage 5R2 does not restate or recompute all result values"
"CLM-S5P1R2-003","5R2","MANUSCRIPT_EVIDENCE","INTERPRETATION","POST_HOC_EXPLORATORY","Clean-lab Phase 1 remains POST_HOC_EXPLORATORY because formal post-pivot preregistration for the clean lab1/lab2/lab3 ladder remains NOT FOUND.","ACTIVE","SRC-S5P1R2-001;SRC-S3R2-001;SRC-S3R2-002","local-sha256:b68dfdf6341ccb3fbf72e2706a7cf8dd04560e9518d1f1509d4caeca4b2f3523:paper_notes/PHASE1_METHODS.md:L256-L260; local-sha256:73ade353d433f46a5e8beaec51eb6e542abca16b5ece8f7aa7f9e0dd85d33263:paper_notes/RESEARCH_MODEL.md:L153-L176; local-sha256:cbc6fa703b65be98da371c8783f6fc92c7c6218464d85b584ee03bf5916e3c03:paper_notes/CLAIM_DEPENDENCY_MAP.md:L153-L171","Preregistration reconciliation from Stage 5 plus Stage3R2 claim model","NONE","git log --all --decorate --oneline --max-count=40 -- config/run_config.json .github/workflows/phase1.yml src/agt/lab_profiles.asl src/env/tools/QLearner.java src/env/tools/StereotypeReasoner.java analysis/sweep_report.py docs/pre_registration.md","REVIEWED_STAGE5R2","Do not label clean-lab Phase 1 as formally preregistered confirmatory unless a later immutable preregistration source is found"
"CLM-S5P1R2-004","5R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","POST_HOC_EXPLORATORY","Stage 5R2 experiment routing separates superseded as-is control evidence, primary bumped evidence, fresh-seed bumped replication evidence, and untargeted cross-zone ablation evidence.","ACTIVE","SRC-S5P1R2-001;SRC-S6P1-001;SRC-S6P1-002","local-sha256:b68dfdf6341ccb3fbf72e2706a7cf8dd04560e9518d1f1509d4caeca4b2f3523:paper_notes/PHASE1_METHODS.md:L262-L281; local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L45-L51; local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L66-L69; local-sha256:368dc5acf4b6f9ed10d53df5a710178874ffa697cb38aef7a1d460c2a6909b2a:paper_notes/PHASE1_TABLES.csv:rows 186,189,204,210,214,215,330,331,334,335,454,455","Manual experiment-routing extraction from Stage 6 products","local-sha256:f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624:paper_notes/phase1_extract_tables.mjs:L1-L520","node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv","REVIEWED_STAGE5R2","Metric values must be read from the named Stage 6 rows rather than this ledger"
"CLM-S5P1R2-005","5R2","AUDIT_HISTORY","UNRESOLVED","UNRESOLVED","Stage 5R2 leaves unresolved formal post-pivot preregistration, exact Phase 1 workflow_dispatch inputs, artifact ZIP byte identity, independent Stage 6 resampling reproduction, lab3 stale magnitude documentation, and the old PHASE1_RESULTS locator to the prior PHASE1_METHODS snapshot.","ACTIVE","SRC-S5P1R2-001;SRC-S5P1R2-002;SRC-S6P1-001;SRC-S6P1-005;SRC-S3R2-004;SRC-S4R2A-004","local-sha256:b68dfdf6341ccb3fbf72e2706a7cf8dd04560e9518d1f1509d4caeca4b2f3523:paper_notes/PHASE1_METHODS.md:L301-L307; local-sha256:0eeb7c0aef1c14c8b896e986f41413c91d7af3c395b8b6854f8249b78102de86:paper_notes/EVIDENCE_GAPS.md:L732-L763; local-sha256:d0a73998b4bf4a46d78ae7525746908c77474865c33adf704d3c1ee329f03282:paper_notes/PHASE1_RESULTS.md:L102-L119; local-sha256:6cf280d4099567023566ea7806d0a4b389dc2840f79af291825659c58f209604:paper_notes/PHASE1_ACTIONS_STAGE6.csv:L8-L12; local-sha256:440aa36d3121a1fda187368957c4125f2e2ed6d8802c6d8509cbc5982f586fa4:paper_notes/STAGE3_R2_HANDOFF_20260617T153249Z.md:L20-L29; local-sha256:4ee238a741e8a4ca7fd02b582d7c3602f84b77b76c2a0963fee275c2dde9bd18:paper_notes/STAGE4_R2_ARCHITECTURE_HANDOFF_20260617T185133Z.md:L17-L24","Direct unresolved-boundary consolidation","NONE","NONE","OPEN_STAGE5R2","Resolve before promoting artifact-identity independent-resampling or formal-confirmatory claims"
"CLM-S6P1R2-001","6R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","POST_HOC_EXPLORATORY","Stage 6R2 preserves Stage 6 PHASE1_TABLES.csv as the authoritative Phase 1 numeric result table and adds only non-overwriting R2 result table-index and figure-specification artifacts.","ACTIVE","SRC-S6P1R2-001;SRC-S6P1R2-002;SRC-S6P1R2-003;SRC-S6P1-001;SRC-S6P1-002;SRC-S6P1-003","local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L27-L28; local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L55-L55; local-sha256:368dc5acf4b6f9ed10d53df5a710178874ffa697cb38aef7a1d460c2a6909b2a:paper_notes/PHASE1_TABLES.csv:L1-L481; local-sha256:a6004ae672bfbb32c746d907e4c1855ec54c540d98063c06d6339258411a06b0:paper_notes/PHASE1_TABLES_R2_20260618T075201Z.csv:L1-L15; local-sha256:d7ffc30e83ef10fca0e79f32ae66ce65eeb6e2a4a68c974cabde52ea4e576094:paper_notes/PHASE1_FIGURES_R2_20260618T075201Z.md:L1-L27","Manual routing reconciliation against Stage 6 and Stage 6R2 products","local-sha256:f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624:paper_notes/phase1_extract_tables.mjs:L1-L520","node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv","REVIEWED_STAGE6R2","R2 table rows are selected-row locators and do not replace the 480-row Stage 6 table"
"CLM-S6P1R2-002","6R2","MANUSCRIPT_EVIDENCE;AUDIT_HISTORY","DIRECT","POST_HOC_EXPLORATORY","Stage 6R2 result routing separates superseded as-is lab3 control rows from active bumped targeted evidence, fresh-seed replication evidence, and untargeted ablation evidence.","ACTIVE","SRC-S6P1R2-001;SRC-S6P1R2-002;SRC-S6P1-001;SRC-S5P1R2-001","local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L25-L28; local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L36-L39; local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L46-L49; local-sha256:a6004ae672bfbb32c746d907e4c1855ec54c540d98063c06d6339258411a06b0:paper_notes/PHASE1_TABLES_R2_20260618T075201Z.csv:L1-L15","Manual experiment-record extraction from Stage 6R2 row index and Stage 5R2 routing","local-sha256:f9e158c2c5587bdbf433761f43a6bb1e48e5d6ca2b47970d95f1d6e1c1568624:paper_notes/phase1_extract_tables.mjs:L1-L520","node paper_notes/phase1_extract_tables.mjs paper_notes/PHASE1_TABLES.csv","REVIEWED_STAGE6R2","Use the R2 index rows only as locators to Stage 6 evidence rows"
